Well_Name,Depth,Porosity,Sw,Permeability,Vshale,Distance_to_OWC,Reservoir_Pressure,TVD_Depth,Is_Perforated,Initial_Rate,Production_Class
Well-A,3374.5328,0.1845,0.8823,22.68997999,0.1959,0,3405.37,2820.6479,FALSE,,
Well-A,3374.6852,0.1592,0.9886,4.86215773,0.3448,0,3405.55,2820.8003,FALSE,,
Well-A,3374.8376,0.1218,1,0.498729466,0.5328,0,3405.74,2820.9527,FALSE,,
Well-A,3374.99,0.0679,1,0.018732397,0.6229,0,3405.92,2821.1051,FALSE,,
Well-A,3375.1424,0.0365,1,0.002768769,0.6696,0,3406.1,2821.2575,FALSE,,
Well-A,3375.2948,0.0022,1,0.000343001,0.8288,0,3406.29,2821.4099,FALSE,,
Well-A,3375.4472,0.0001,1,0.000301832,1,0,3406.47,2821.5623,FALSE,,
Well-A,3375.5996,0.0001,1,0.000301832,1,0,3406.66,2821.7147,FALSE,,
Well-A,3375.752,0.0001,1,0.000301832,1,0,3406.84,2821.8671,FALSE,,
Well-A,3375.9044,0.0001,1,0.000301832,1,0,3407.02,2822.0195,FALSE,,
Well-A,3376.0568,0.0121,1,0.00062673,0.8291,0,3407.21,2822.1719,FALSE,,
Well-A,3376.2092,0.0921,1,0.081754422,0.3975,0,3407.39,2822.3243,FALSE,,
Well-A,3376.3616,0.137,1,1.258336885,0.1904,0,3407.58,2822.4766,FALSE,,
Well-A,3376.514,0.1618,0.9992,5.696138657,0.1167,0,3407.76,2822.6289,FALSE,,
Well-A,3376.6664,0.1718,0.9913,10.47151294,0.1144,0,3407.94,2822.7813,FALSE,,
Well-A,3376.8188,0.1738,0.9943,11.82756136,0.1244,0,3408.13,2822.9337,FALSE,,
Well-A,3376.9712,0.1799,0.971,17.14734269,0.1078,0,3408.31,2823.0861,FALSE,,
Well-A,3377.1236,0.1948,0.9179,42.48111043,0.0733,0,3408.5,2823.2385,FALSE,,
Well-A,3377.276,0.2088,0.9012,99.63141402,0.0491,0,3408.68,2823.3909,FALSE,,
Well-A,3377.4284,0.2168,0.9081,162.1583808,0.0499,0,3408.86,2823.5433,FALSE,,
Well-A,3377.5808,0.2178,0.9007,172.3384915,0.0696,0,3409.05,2823.6957,FALSE,,
Well-A,3377.7332,0.2047,0.9147,77.62121793,0.104,0,3409.23,2823.8481,FALSE,,
Well-A,3377.8856,0.1843,0.9486,22.41535055,0.1548,0,3409.42,2824.0005,FALSE,,
Well-A,3378.038,0.1708,0.9573,9.852956049,0.2018,0,3409.6,2824.1529,FALSE,,
Well-A,3378.1904,0.1675,0.9494,8.059442752,0.2307,0,3409.78,2824.3053,FALSE,,
Well-A,3378.3428,0.1632,0.9943,6.20298307,0.2766,0,3409.97,2824.4577,FALSE,,
Well-A,3378.4952,0.1582,1,4.574947927,0.3514,0,3410.15,2824.6101,FALSE,,
Well-A,3378.6476,0.1706,1,9.733700249,0.3652,0,3410.34,2824.7625,FALSE,,
Well-A,3378.8,0.1938,1,39.9717325,0.2921,0,3410.52,2824.9149,FALSE,,
Well-A,3378.9524,0.1957,0.9407,44.87396654,0.2565,0,3410.7,2825.0673,FALSE,,
Well-A,3379.1048,0.161,1,5.425331029,0.3642,0,3410.89,2825.2197,FALSE,,
Well-A,3379.2572,0.0537,1,0.007890497,0.6794,0,3411.07,2825.3721,FALSE,,
Well-A,3379.4096,0.0068,1,0.000453871,0.8089,0,3411.26,2825.5245,FALSE,,
Well-A,3379.562,0.1049,1,0.178229758,0.4779,0,3411.44,2825.6769,FALSE,,
Well-A,3379.7144,0.1577,0.9968,4.437769195,0.2215,0,3411.62,2825.8293,FALSE,,
Well-A,3379.8668,0.1733,0.9677,11.47291473,0.0985,0,3411.81,2825.9817,FALSE,,
Well-A,3380.0192,0.174,0.9745,11.97247083,0.0356,0,3411.99,2826.1341,FALSE,,
Well-A,3380.1716,0.1727,0.9872,11.06134742,0.0197,0,3412.18,2826.2865,FALSE,,
Well-A,3380.324,0.1771,0.9635,14.45961537,0.0339,0,3412.36,2826.4389,FALSE,,
Well-A,3380.4764,0.1845,0.925,22.68997999,0.0698,0,3412.54,2826.5913,FALSE,,
Well-A,3380.6288,0.189,0.909,29.84194388,0.1102,0,3412.73,2826.7437,FALSE,,
Well-A,3380.7812,0.1934,0.8994,39.00998803,0.1229,0,3412.91,2826.8961,FALSE,,
Well-A,3380.9336,0.2026,0.8711,68.30466847,0.1096,0,3413.1,2827.0485,FALSE,,
Well-A,3381.086,0.2098,0.8539,105.886156,0.1132,0,3413.28,2827.2009,FALSE,,
Well-A,3381.2384,0.2221,0.7836,223.916814,0.1455,0,3413.46,2827.3533,FALSE,,
Well-A,3381.3908,0.2481,0.6308,1090.440058,0.1859,0,3413.65,2827.5057,FALSE,,
Well-A,3381.5432,0.2678,0.5,3618.484304,0.2806,0,3413.83,2827.6581,FALSE,,
Well-A,3381.6956,0.1844,0.7164,22.55224724,0.5148,0,3414.02,2827.8105,FALSE,,
Well-A,3381.848,0.001,1,0.000318834,0.9046,0,3414.2,2827.9629,FALSE,,
Well-A,3382.0004,0.0001,1,0.000301832,1,0,3414.38,2828.1153,FALSE,,
Well-A,3382.1528,0.0038,1,0.000378098,0.8713,0,3414.57,2828.2677,FALSE,,
Well-A,3382.3052,0.0741,1,0.027323685,0.6039,0,3414.75,2828.4201,FALSE,,
Well-A,3382.4576,0.033,1,0.002237364,0.6277,0,3414.94,2828.5725,FALSE,,
Well-A,3382.61,0.0027,1,0.000353604,0.8131,0,3415.12,2828.7249,FALSE,,
Well-A,3382.7624,0.0001,1,0.000301832,0.9826,0,3415.3,2828.8773,FALSE,,
Well-A,3382.9148,0.0001,1,0.000301832,0.993,0,3415.49,2829.0297,FALSE,,
Well-A,3383.0672,0.0175,1,0.000870707,0.7742,0,3415.67,2829.1821,FALSE,,
Well-A,3383.2196,0.1196,1,0.436205035,0.4258,0,3415.86,2829.3345,FALSE,,
Well-A,3383.372,0.1508,1,2.915471385,0.2934,0,3416.04,2829.4869,FALSE,,
Well-A,3383.5244,0.1456,1,2.124250675,0.3632,0,3416.22,2829.6393,FALSE,,
Well-A,3383.6768,0.0497,1,0.006184902,0.6374,0,3416.41,2829.7917,FALSE,,
Well-A,3383.8292,0.0001,1,0.000301832,0.9805,0,3416.59,2829.9441,FALSE,,
Well-A,3383.9816,0.0001,1,0.000301832,1,0,3416.78,2830.0965,FALSE,,
Well-A,3384.134,0.0001,1,0.000301832,1,0,3416.96,2830.2489,FALSE,,
Well-A,3384.2864,0.0002,1,0.000303676,0.9046,0,3417.14,2830.4013,FALSE,,
Well-A,3384.4388,0.0055,1,0.000419331,0.7748,0,3417.33,2830.5537,FALSE,,
Well-A,3384.5912,0.0071,1,0.000462238,0.7569,0,3417.51,2830.7061,FALSE,,
Well-A,3384.7436,0.0002,1,0.000303676,0.8446,0,3417.7,2830.8585,FALSE,,
Well-A,3384.896,0.0001,1,0.000301832,0.7965,0,3417.88,2831.0109,FALSE,,
Well-A,3385.0484,0.108,1,0.215254962,0.5108,0,3418.06,2831.1633,FALSE,,
Well-A,3385.2008,0.1695,1,9.103130967,0.2571,0,3418.25,2831.3157,FALSE,,
Well-A,3385.3532,0.2014,0.9654,63.49198749,0.1293,0,3418.43,2831.4681,FALSE,,
Well-A,3385.5056,0.2113,0.9064,116.0121604,0.0881,0,3418.62,2831.6205,FALSE,,
Well-A,3385.658,0.2104,0.904,109.8259365,0.1055,0,3418.8,2831.7729,FALSE,,
Well-A,3385.8104,0.2121,0.8882,121.8029551,0.1262,0,3418.98,2831.9253,FALSE,,
Well-A,3385.9628,0.2101,0.8859,107.8380556,0.1411,0,3419.17,2832.0777,FALSE,,
Well-A,3386.1152,0.2025,0.8941,67.89004538,0.1473,0,3419.35,2832.2301,FALSE,,
Well-A,3386.2676,0.1977,0.8592,50.68509163,0.1371,0,3419.53,2832.3825,FALSE,,
Well-A,3386.42,0.1888,0.8511,29.48075026,0.1652,0,3419.72,2832.5349,FALSE,,
Well-A,3386.5724,0.1674,0.955,8.010520311,0.2742,0,3419.9,2832.6873,FALSE,,
Well-A,3386.7248,0.147,1,2.313267244,0.3783,0,3420.09,2832.8397,FALSE,,
Well-A,3386.8772,0.1442,1,1.950678609,0.3773,0,3420.27,2832.9921,FALSE,,
Well-A,3387.0296,0.1423,1,1.7375777,0.3672,0,3420.45,2833.1445,FALSE,,
Well-A,3387.182,0.1188,1,0.415466837,0.472,0,3420.64,2833.2969,FALSE,,
Well-A,3387.3344,0.0323,1,0.002144009,0.6922,0,3420.82,2833.4493,FALSE,,
Well-A,3387.4868,0.0001,1,0.000301832,0.7766,0,3421.01,2833.6017,FALSE,,
Well-A,3387.6392,0.0493,1,0.006036089,0.6293,0,3421.19,2833.7541,FALSE,,
Well-A,3387.7916,0.1085,1,0.221908846,0.4844,0,3421.37,2833.9065,FALSE,,
Well-A,3387.944,0.1359,1,1.176819213,0.4032,0,3421.56,2834.0589,FALSE,,
Well-A,3388.0964,0.1535,1,3.43640689,0.3422,0,3421.74,2834.2113,FALSE,,
Well-A,3388.2488,0.1623,1,5.872215655,0.3041,0,3421.93,2834.3637,FALSE,,
Well-A,3388.4012,0.1717,0.9996,10.40794875,0.266,0,3422.11,2834.5161,FALSE,,
Well-A,3388.5536,0.1832,0.9481,20.96323767,0.214,0,3422.29,2834.6685,FALSE,,
Well-A,3388.706,0.1915,0.9073,34.74836139,0.1519,0,3422.48,2834.8209,FALSE,,
Well-A,3388.8584,0.1985,0.8459,53.21505881,0.0995,0,3422.66,2834.9733,FALSE,,
Well-A,3389.0108,0.1985,0.8077,53.21505881,0.0745,0,3422.85,2835.1257,FALSE,,
Well-A,3389.1632,0.191,0.8117,33.70643999,0.078,0,3423.03,2835.2781,FALSE,,
Well-A,3389.3156,0.1838,0.8421,21.74323157,0.0865,0,3423.21,2835.4305,FALSE,,
Well-A,3389.468,0.1843,0.8744,22.41535055,0.0845,0,3423.4,2835.5829,FALSE,,
Well-A,3389.6204,0.1903,0.8953,32.3000254,0.0743,0,3423.58,2835.7353,FALSE,,
Well-A,3389.7728,0.1947,0.9013,42.22324153,0.0669,0,3423.77,2835.8877,FALSE,,
Well-A,3389.9252,0.1927,0.8901,37.3822808,0.0674,0,3423.95,2836.0401,FALSE,,
Well-A,3390.0776,0.1838,0.8843,21.74323157,0.0718,0,3424.13,2836.1925,FALSE,,
Well-A,3390.23,0.1704,0.9255,9.615887868,0.0834,0,3424.32,2836.3449,FALSE,,
Well-A,3390.3824,0.1545,0.9951,3.652140437,0.0996,0,3424.5,2836.4973,FALSE,,
Well-A,3390.5348,0.1487,1,2.565539574,0.1079,0,3424.69,2836.6496,FALSE,,
Well-A,3390.6872,0.1553,1,3.834438528,0.1151,0,3424.87,2836.8018,FALSE,,
Well-A,3390.8396,0.1684,1,8.513411271,0.1254,0,3425.05,2836.9542,FALSE,,
Well-A,3390.992,0.1804,0.9931,17.67739521,0.1307,0,3425.24,2837.1066,FALSE,,
Well-A,3391.1444,0.1841,0.9756,22.14404511,0.1359,0,3425.42,2837.259,FALSE,,
Well-A,3391.2968,0.1825,0.993,20.08853826,0.1397,0,3425.61,2837.4114,FALSE,,
Well-A,3391.4492,0.1828,1,20.45884928,0.1417,0,3425.79,2837.5638,FALSE,,
Well-A,3391.6016,0.1883,0.9914,28.59677693,0.1508,0,3425.97,2837.7162,FALSE,,
Well-A,3391.754,0.1979,0.9519,51.30607759,0.1555,0,3426.16,2837.8686,FALSE,,
Well-A,3391.9064,0.2028,0.9395,69.14152678,0.1651,0,3426.34,2838.021,FALSE,,
Well-A,3392.0588,0.1981,0.9814,51.93467177,0.1956,0,3426.53,2838.1734,FALSE,,
Well-A,3392.2112,0.1921,1,36.04126805,0.2066,0,3426.71,2838.3258,FALSE,,
Well-A,3392.3636,0.1949,1,42.7405542,0.1566,0,3426.89,2838.4782,FALSE,,
Well-A,3392.516,0.2004,0.9797,59.74148778,0.1099,0,3427.08,2838.6306,FALSE,,
Well-A,3392.6684,0.198,0.9729,51.61941785,0.114,0,3427.26,2838.783,FALSE,,
Well-A,3392.8208,0.1823,1,19.84539552,0.1779,0,3427.45,2838.9354,FALSE,,
Well-A,3392.9732,0.1572,1,4.304703735,0.2837,0,3427.63,2839.0878,FALSE,,
Well-A,3393.1256,0.1439,1,1.915370769,0.3247,0,3427.81,2839.2402,FALSE,,
Well-A,3393.278,0.1513,1,3.005593392,0.2882,0,3428,2839.3926,FALSE,,
Well-A,3393.4304,0.1563,1,4.075160028,0.312,0,3428.18,2839.545,FALSE,,
Well-A,3393.5828,0.1404,1,1.547756893,0.4856,0,3428.37,2839.6974,FALSE,,
Well-A,3393.7352,0.0055,1,0.000419331,0.8367,0,3428.55,2839.8498,FALSE,,
Well-A,3393.8876,0.0001,1,0.000301832,1,0,3428.73,2840.0022,FALSE,,
Well-A,3394.04,0.0001,1,0.000301832,1,0,3428.92,2840.1546,FALSE,,
Well-A,3394.1924,0.0001,1,0.000301832,1,0,3429.1,2840.307,FALSE,,
Well-A,3394.3448,0.0594,1,0.011164231,0.6963,0,3429.29,2840.4594,FALSE,,
Well-A,3394.4972,0.1719,1,10.53546534,0.2905,0,3429.47,2840.6118,FALSE,,
Well-A,3394.6496,0.1996,0.8834,56.90123904,0.1878,0,3429.65,2840.7642,FALSE,,
Well-A,3394.802,0.1945,0.8305,41.71219019,0.2608,0,3429.84,2840.9166,FALSE,,
Well-A,3394.9544,0.1701,0.9106,9.441837548,0.4631,0,3430.02,2841.069,FALSE,,
Well-A,3395.1068,0.1375,1,1.297234144,0.5565,0,3430.21,2841.2214,FALSE,,
Well-A,3395.2592,0.1424,1,1.748189562,0.4959,0,3430.39,2841.3738,FALSE,,
Well-A,3395.4116,0.1481,1,2.473506097,0.4709,0,3430.57,2841.5262,FALSE,,
Well-A,3395.564,0.1579,1,4.492140062,0.4398,0,3430.76,2841.6786,FALSE,,
Well-A,3395.7164,0.1623,1,5.872215655,0.4079,0,3430.94,2841.831,FALSE,,
Well-A,3395.8688,0.1481,1,2.473506097,0.505,0,3431.13,2841.9834,FALSE,,
Well-A,3396.0212,0.0075,1,0.000473634,0.7967,0,3431.31,2842.1358,FALSE,,
Well-A,3396.1736,0.0001,1,0.000301832,1,0,3431.49,2842.2882,FALSE,,
Well-A,3396.326,0.0001,1,0.000301832,0.9939,0,3431.68,2842.4406,FALSE,,
Well-A,3396.4784,0.0314,1,0.002029682,0.7281,0,3431.86,2842.593,FALSE,,
Well-A,3396.6308,0.1523,0.9078,3.194280979,0.4214,0,3432.05,2842.7454,FALSE,,
Well-A,3396.7832,0.1442,0.8594,1.950678609,0.3268,0,3432.23,2842.8978,FALSE,,
Well-A,3396.9356,0.1142,0.9755,0.313977898,0.3539,0,3432.41,2843.0502,FALSE,,
Well-A,3397.088,0.0923,1,0.082756064,0.4316,0,3432.6,2843.2026,FALSE,,
Well-A,3397.2404,0.1033,1,0.161685695,0.5016,0,3432.78,2843.355,FALSE,,
Well-A,3397.3928,0.1325,1,0.956762028,0.515,0,3432.97,2843.5074,FALSE,,
Well-A,3397.5452,0.1602,0.9608,5.167398223,0.4363,0,3433.15,2843.6598,FALSE,,
Well-A,3397.6976,0.1746,0.8983,12.41793895,0.3677,0,3433.33,2843.8122,FALSE,,
Well-A,3397.85,0.167,0.9168,7.817782266,0.4094,0,3433.52,2843.9646,FALSE,,
Well-A,3398.0024,0.147,0.9695,2.313267244,0.5426,0,3433.7,2844.117,FALSE,,
Well-A,3398.1548,0.0326,1,0.002183531,0.6812,0,3433.89,2844.2694,FALSE,,
Well-A,3398.3072,0.0093,1,0.000528494,0.7433,0,3434.07,2844.4218,FALSE,,
Well-A,3398.4596,0.0043,1,0.000389785,0.7902,0,3434.25,2844.5742,FALSE,,
Well-A,3398.612,0.0001,1,0.000301832,1,0,3434.44,2844.7266,FALSE,,
Well-A,3398.7644,0.0001,1,0.000301832,1,0,3434.62,2844.879,FALSE,,
Well-A,3398.9168,0.0001,1,0.000301832,1,0,3434.81,2845.0314,FALSE,,
Well-A,3399.0692,0.0408,1,0.00359742,0.7462,0,3434.99,2845.1838,FALSE,,
Well-A,3399.2216,0.1425,1,1.758866235,0.3608,0,3435.17,2845.3362,FALSE,,
Well-A,3399.374,0.1743,0.9652,12.1931707,0.1932,0,3435.36,2845.4886,FALSE,,
Well-A,3399.5264,0.1875,0.8837,27.2372199,0.1196,0,3435.54,2845.641,FALSE,,
Well-A,3399.6788,0.198,0.8319,51.61941785,0.0904,0,3435.73,2845.7934,FALSE,,
Well-A,3399.8312,0.2084,0.8181,97.23422093,0.0693,0,3435.91,2845.9458,FALSE,,
Well-A,3399.9836,0.2153,0.8267,148.00455,0.0477,0,3436.09,2846.0982,FALSE,,
Well-A,3400.136,0.218,0.8262,174.4499562,0.026,0,3436.28,2846.2506,FALSE,,
Well-A,3400.2884,0.2197,0.8051,193.4745185,0.0096,0,3436.46,2846.403,FALSE,,
Well-A,3400.4408,0.219,0.7972,185.4017175,0.0162,0,3436.65,2846.5554,FALSE,,
Well-A,3400.5932,0.2154,0.8224,148.9084543,0.0477,0,3436.83,2846.7078,FALSE,,
Well-A,3400.7456,0.215,0.8544,145.3256254,0.0751,0,3437.01,2846.8602,FALSE,,
Well-A,3400.898,0.2212,0.8614,211.9766902,0.0776,0,3437.2,2847.0126,FALSE,,
Well-A,3401.0504,0.2296,0.8529,353.515424,0.0633,0,3437.38,2847.165,FALSE,,
Well-A,3401.2028,0.2335,0.8566,448.2658254,0.0533,0,3437.57,2847.3174,FALSE,,
Well-A,3401.3552,0.2327,0.8501,426.9542295,0.0572,0,3437.75,2847.4698,FALSE,,
Well-A,3401.5076,0.2259,0.8302,282.2082339,0.0908,0,3437.93,2847.6222,FALSE,,
Well-A,3401.66,0.2035,0.8733,72.15210187,0.1931,0,3438.12,2847.7745,FALSE,,
Well-A,3401.8124,0.1693,1,8.992950716,0.3674,0,3438.3,2847.9268,FALSE,,
Well-A,3401.9648,0.1414,1,1.644923234,0.4987,0,3438.49,2848.0792,FALSE,,
Well-A,3402.1172,0.1488,1,2.581208027,0.446,0,3438.67,2848.2316,FALSE,,
Well-A,3402.2696,0.18,0.9827,17.25206621,0.3441,0,3438.85,2848.384,FALSE,,
Well-A,3402.422,0.1928,0.8428,37.61058462,0.3837,0,3439.04,2848.5364,FALSE,,
Well-A,3402.5744,0.0678,0.9505,0.018618688,0.6318,0,3439.22,2848.6888,FALSE,,
Well-A,3402.7268,0.0001,1,0.000301832,0.9613,0,3439.41,2848.8412,FALSE,,
Well-A,3402.8792,0.0001,1,0.000301832,0.9587,0,3439.59,2848.9936,FALSE,,
Well-A,3403.0316,0.0699,0.9671,0.02115822,0.5978,0,3439.77,2849.146,FALSE,,
Well-A,3403.184,0.1727,0.8309,11.06134742,0.2987,0,3439.96,2849.2984,FALSE,,
Well-A,3403.3364,0.1939,0.8053,40.21585081,0.1873,0,3440.14,2849.4508,FALSE,,
Well-A,3403.4888,0.1962,0.8284,46.26109452,0.2065,0,3440.33,2849.6032,FALSE,,
Well-A,3403.6412,0.1803,0.8905,17.57008986,0.3222,0,3440.51,2849.7556,FALSE,,
Well-A,3403.7936,0.1549,0.9949,3.742179579,0.4609,0,3440.69,2849.908,FALSE,,
Well-A,3403.946,0.1318,1,0.916840752,0.5291,0,3440.88,2850.0604,FALSE,,
Well-A,3404.0984,0.1255,1,0.62474633,0.5196,0,3441.06,2850.2128,FALSE,,
Well-A,3404.2508,0.1379,1,1.329215896,0.494,0,3441.25,2850.3652,FALSE,,
Well-A,3404.4032,0.1479,1,2.443567879,0.5187,0,3441.43,2850.5176,FALSE,,
Well-A,3404.5556,0.0686,1,0.019548047,0.6297,0,3441.61,2850.67,FALSE,,
Well-A,3404.708,0.0061,1,0.000434934,0.7669,0,3441.8,2850.8224,FALSE,,
Well-A,3404.8604,0.0011,1,0.000320781,0.8367,0,3441.98,2850.9748,FALSE,,
Well-A,3405.0128,0.0113,1,0.000596933,0.7527,0,3442.17,2851.1272,FALSE,,
Well-A,3405.1652,0.1114,1,0.264764035,0.5607,0,3442.35,2851.2796,FALSE,,
Well-A,3405.3176,0.1729,0.9602,11.19686935,0.3974,0,3442.53,2851.432,FALSE,,
Well-A,3405.47,0.1876,0.8827,27.40356506,0.337,0,3442.72,2851.5844,FALSE,,
Well-A,3405.6224,0.1762,0.9452,13.6885719,0.3723,0,3442.9,2851.7368,FALSE,,
Well-A,3405.7748,0.1578,1,4.464871867,0.409,0,3443.09,2851.8892,FALSE,,
Well-A,3405.9272,0.1644,0.999,6.673168047,0.3419,0,3443.27,2852.0416,FALSE,,
Well-A,3406.0796,0.1879,0.9415,27.90872089,0.2444,0,3443.45,2852.194,FALSE,,
Well-A,3406.232,0.2039,0.878,73.9309254,0.1831,0,3443.64,2852.3464,FALSE,,
Well-A,3406.3844,0.2109,0.8038,113.2208365,0.1542,0,3443.82,2852.4988,FALSE,,
Well-A,3406.5368,0.2003,0.747,59.37884491,0.201,0,3444.01,2852.6512,FALSE,,
Well-A,3406.6892,0.164,0.8022,6.51260752,0.3671,0,3444.19,2852.8036,FALSE,,
Well-A,3406.8416,0.0735,1,0.026343503,0.66,0,3444.37,2852.956,FALSE,,
Well-A,3406.994,0.0003,1,0.00030553,0.9461,0,3444.56,2853.1084,FALSE,,
Well-A,3407.1464,0.0001,1,0.000301832,1,0,3444.74,2853.2608,FALSE,,
Well-A,3407.2988,0.0005,1,0.000309273,0.8696,0,3444.93,2853.4132,FALSE,,
Well-A,3407.4512,0.1023,1,0.15213485,0.5821,0,3445.11,2853.5656,FALSE,,
Well-A,3407.6036,0.1872,1,26.74421843,0.3893,0,3445.29,2853.718,FALSE,,
Well-A,3407.756,0.2219,1,221.2066244,0.3031,0,3445.48,2853.8704,FALSE,,
Well-A,3407.9084,0.263,1,2701.474237,0.2884,0,3445.66,2854.0228,FALSE,,
Well-A,3408.0608,0.2279,1,318.7538633,0.4302,0,3445.85,2854.1752,FALSE,,
Well-A,3408.2132,0.0056,1,0.000421892,0.793,0,3446.03,2854.3276,FALSE,,
Well-A,3408.3656,0.0001,1,0.000301832,1,0,3446.21,2854.48,FALSE,,
Well-A,3408.518,0.0001,1,0.000301832,1,0,3446.4,2854.6324,FALSE,,
Well-A,3408.6704,0.0001,1,0.000301832,0.9773,0,3446.58,2854.7848,FALSE,,
Well-A,3408.8228,0.0009,1,0.000316898,0.8646,0,3446.77,2854.9372,FALSE,,
Well-A,3408.9752,0.0175,1,0.000870707,0.722,0,3446.95,2855.0896,FALSE,,
Well-A,3409.1276,0.153,1,3.333367041,0.5331,0,3447.13,2855.242,FALSE,,
Well-A,3409.28,0.2564,0.8951,1807.497764,0.3589,0,3447.32,2855.3944,FALSE,,
Well-A,3409.4324,0.2957,0.6288,19782.59553,0.2607,0,3447.5,2855.5468,FALSE,,
Well-A,3409.5848,0.3063,0.4733,37720.53864,0.2343,0,3447.69,2855.6992,FALSE,,
Well-A,3409.7372,0.2041,0.7399,74.83671574,0.2639,0,3447.87,2855.8516,FALSE,,
Well-A,3409.8896,0.0978,1,0.115673989,0.3428,0,3448.05,2856.004,FALSE,,
Well-A,3410.042,0.0575,1,0.0099446,0.4262,0,3448.24,2856.1564,FALSE,,
Well-A,3410.1944,0.0646,1,0.015322578,0.4092,0,3448.42,2856.3088,FALSE,,
Well-A,3410.3468,0.1103,0.9538,0.247612072,0.2982,0,3448.61,2856.4612,FALSE,,
Well-A,3410.4992,0.1582,0.7805,4.574947927,0.2097,0,3448.79,2856.6136,FALSE,,
Well-A,3410.6516,0.192,0.7327,35.8224903,0.1662,0,3448.97,2856.766,FALSE,,
Well-A,3410.804,0.21,0.7564,107.1834569,0.1285,0,3449.16,2856.9184,FALSE,,
Well-A,3410.9564,0.2146,0.8075,141.8290014,0.091,0,3449.34,2857.0708,FALSE,,
Well-A,3411.1088,0.2151,0.8475,146.2131687,0.0598,0,3449.53,2857.2232,FALSE,,
Well-A,3411.2612,0.2129,0.8669,127.8827996,0.0443,0,3449.71,2857.3756,FALSE,,
Well-A,3411.4136,0.2099,0.8799,106.5328317,0.051,0,3449.89,2857.528,FALSE,,
Well-A,3411.566,0.2086,0.8889,98.42551967,0.0728,0,3450.08,2857.6804,FALSE,,
Well-A,3411.7184,0.2111,0.8895,114.6080008,0.0745,0,3450.26,2857.8328,FALSE,,
Well-A,3411.8708,0.216,0.8887,154.4489957,0.0533,0,3450.45,2857.9852,FALSE,,
Well-A,3412.0232,0.2194,0.9013,189.9725744,0.0393,0,3450.63,2858.1376,FALSE,,
Well-A,3412.1756,0.2211,0.9211,210.689949,0.0372,0,3450.81,2858.29,FALSE,,
Well-A,3412.328,0.2229,0.9289,235.0937138,0.0402,0,3451,2858.4424,FALSE,,
Well-A,3412.4804,0.2235,0.9258,243.8410105,0.0515,0,3451.18,2858.5948,FALSE,,
Well-A,3412.6328,0.2224,0.9205,228.0444843,0.0691,0,3451.37,2858.7472,FALSE,,
Well-A,3412.7852,0.2216,0.916,217.2027212,0.0922,0,3451.55,2858.8996,FALSE,,
Well-A,3412.9376,0.2229,0.9134,235.0937138,0.1245,0,3451.73,2859.0519,FALSE,,
Well-A,3413.09,0.2255,0.9038,275.4181303,0.1509,0,3451.92,2859.2041,FALSE,,
Well-A,3413.2424,0.2233,0.8844,240.8896673,0.1759,0,3452.1,2859.3565,FALSE,,
Well-A,3413.3948,0.2072,0.9033,90.38319162,0.2558,0,3452.28,2859.5089,FALSE,,
Well-A,3413.5472,0.1751,0.9897,12.80179783,0.4047,0,3452.47,2859.6613,FALSE,,
Well-A,3413.6996,0.1503,1,2.828051664,0.4531,0,3452.65,2859.8137,FALSE,,
Well-A,3413.852,0.1572,1,4.304703735,0.3214,0,3452.84,2859.9661,FALSE,,
Well-A,3414.0044,0.176,0.9994,13.52289151,0.2033,0,3453.02,2860.1185,FALSE,,
Well-A,3414.1568,0.1897,0.9734,31.14132816,0.1401,0,3453.2,2860.2709,FALSE,,
Well-A,3414.3092,0.1968,0.9488,47.98236352,0.0988,0,3453.39,2860.4233,FALSE,,
Well-A,3414.4616,0.2019,0.9291,65.45462907,0.0845,0,3453.57,2860.5757,FALSE,,
Well-A,3414.614,0.2084,0.9109,97.23422093,0.0866,0,3453.76,2860.7281,FALSE,,
Well-A,3414.7664,0.2139,0.9035,135.9111301,0.0859,0,3453.94,2860.8805,FALSE,,
Well-A,3414.9188,0.2153,0.9134,148.00455,0.0816,0,3454.12,2861.0329,FALSE,,
Well-A,3415.0712,0.2136,0.9297,133.4510997,0.0699,0,3454.31,2861.1853,FALSE,,
Well-A,3415.2236,0.2154,0.924,148.9084543,0.0443,0,3454.49,2861.3377,FALSE,,
Well-A,3415.376,0.2232,0.8921,239.4274185,0.0243,0,3454.68,2861.4901,FALSE,,
Well-A,3415.5284,0.2322,0.8667,414.1521079,0.0204,0,3454.86,2861.6425,FALSE,,
Well-A,3415.6808,0.2383,0.8648,600.42877,0.0135,0,3455.04,2861.7949,FALSE,,
Well-A,3415.8332,0.2421,0.8769,756.736128,0.0014,0,3455.23,2861.9473,FALSE,,
Well-A,3415.9856,0.245,0.8885,902.8775283,0,0,3455.41,2862.0997,FALSE,,
Well-A,3416.138,0.2454,0.8863,925.1368909,0,0,3455.6,2862.2521,FALSE,,
Well-A,3416.2904,0.239,0.8721,626.5727674,0,0,3455.78,2862.4045,FALSE,,
Well-A,3416.4428,0.2231,0.8643,237.9740459,0.0119,0,3455.96,2862.5569,FALSE,,
Well-A,3416.5952,0.2006,0.8909,60.47343131,0.0705,0,3456.15,2862.7093,FALSE,,
Well-A,3416.7476,0.1819,0.9393,19.3679031,0.126,0,3456.33,2862.8617,FALSE,,
Well-A,3416.9,0.1747,0.9593,12.4937787,0.1285,0,3456.52,2863.0141,FALSE,,
